link,code,company,status,plane,origin,depDate,depTime,sDepTime,depTerm,depGate,destin,arrDate,arrTime,sArrTime,arrTerm,arrGate
https://www.barcelona-airport.com/eng/flight-arrival/LH1132,LH1132,Lufthansa,Landed - On-time,Airbus A320 (sharklets),Frankfurt (FRA),2019-11-11,16:15,16:05,1,A25,Barcelona (BCN),2019-11-11,18:05,18:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/EY4174,EY4174,Etihad Airways,Landed - On-time,Airbus A320 (sharklets),Frankfurt (FRA),2019-11-11,16:15,16:05,1,A25,Barcelona (BCN),2019-11-11,18:05,18:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/SK3384,SK3384,SAS,Landed - On-time,Airbus A320 (sharklets),Frankfurt (FRA),2019-11-11,16:15,16:05,1,A25,Barcelona (BCN),2019-11-11,18:05,18:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/UA9515,UA9515,United Airlines,Landed - On-time,Airbus A320 (sharklets),Frankfurt (FRA),2019-11-11,16:15,16:05,1,A25,Barcelona (BCN),2019-11-11,18:05,18:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6515,VY6515,Vueling,Landed - On-time,Airbus A320,Turin (TRN),2019-11-11,16:34,16:40,-,-,Barcelona (BCN),2019-11-11,17:50,18:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5604,IB5604,Iberia,Landed - On-time,Airbus A320,Turin (TRN),2019-11-11,16:34,16:40,-,-,Barcelona (BCN),2019-11-11,17:50,18:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3643,QR3643,Qatar Airways,Landed - On-time,Airbus A320,Turin (TRN),2019-11-11,16:34,16:40,-,-,Barcelona (BCN),2019-11-11,17:50,18:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/PQ741,PQ741,SkyUP Airlines,Landed - On-time,Boeing 737-800 (Scimitar Winglets) Passenger,Kiev/Kyiv (KBP),2019-11-11,15:30,15:30,F,-,Barcelona (BCN),2019-11-11,18:09,18:10,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1656,VY1656,Vueling,Landed - On-time,Airbus A320 (sharklets),Madrid (MAD),2019-11-11,17:08,16:55,4,J48,Barcelona (BCN),2019-11-11,18:20,18:10,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5869,IB5869,Iberia,Landed - On-time,Airbus A320 (sharklets),Madrid (MAD),2019-11-11,17:08,16:55,4,J48,Barcelona (BCN),2019-11-11,18:20,18:10,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR6321,FR6321,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Valladolid (VLL),2019-11-11,17:18,16:55,1,5,Barcelona (BCN),2019-11-11,18:28,18:15,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/FR8842,FR8842,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Ibiza (IBZ),2019-11-11,17:25,17:25,1,06,Barcelona (BCN),2019-11-11,18:15,18:20,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/0B107,0B107,Blue Air,Landed - Delayed,Boeing 737-800 (winglets) Passenger/BBJ2,Bucharest (OTP),2019-11-11,16:36,16:00,-,-,Barcelona (BCN),2019-11-11,19:06,18:20,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/U21409,U21409,easyJet,Landed - On-time,Airbus A320 (sharklets),Geneva (GVA),2019-11-11,16:58,17:00,-,D22,Barcelona (BCN),2019-11-11,18:21,18:25,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8019,VY8019,Vueling,Landed - On-time,Airbus A321 (sharklets),Paris (ORY),2019-11-11,16:55,16:45,OR,A22,Barcelona (BCN),2019-11-11,18:26,18:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8147,BA8147,British Airways,Landed - On-time,Airbus A321 (sharklets),Paris (ORY),2019-11-11,16:55,16:45,OR,A22,Barcelona (BCN),2019-11-11,18:26,18:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5725,IB5725,Iberia,Landed - On-time,Airbus A321 (sharklets),Paris (ORY),2019-11-11,16:55,16:45,OR,A22,Barcelona (BCN),2019-11-11,18:26,18:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8721,VY8721,Vueling,Landed - Delayed,Airbus A320 (sharklets),Dublin (DUB),2019-11-11,18:02,15:00,1,210,Barcelona (BCN),2019-11-11,21:02,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5814,IB5814,Iberia,Landed - Delayed,Airbus A320 (sharklets),Dublin (DUB),2019-11-11,18:02,15:00,1,210,Barcelona (BCN),2019-11-11,21:02,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR1680,FR1680,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Frankfurt (FRA),2019-11-11,16:05,16:10,2,D22,Barcelona (BCN),2019-11-11,18:06,18:30,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/KE915,KE915,Korean Air,Landed - Delayed,Boeing 787-9,Seoul (ICN),2019-11-11,13:38,13:35,2,242,Barcelona (BCN),2019-11-11,19:00,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY8479,VY8479,Vueling,Landed - On-time,Airbus A321 (sharklets),Porto (OPO),2019-11-11,15:37,15:45,-,-,Barcelona (BCN),2019-11-11,18:29,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5791,IB5791,Iberia,Landed - On-time,Airbus A321 (sharklets),Porto (OPO),2019-11-11,15:37,15:45,-,-,Barcelona (BCN),2019-11-11,18:29,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3684,QR3684,Qatar Airways,Landed - On-time,Airbus A321 (sharklets),Porto (OPO),2019-11-11,15:37,15:45,-,-,Barcelona (BCN),2019-11-11,18:29,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY3913,VY3913,Vueling,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,17:32,17:35,-,D90,Barcelona (BCN),2019-11-11,18:13,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5457,IB5457,Iberia,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,17:32,17:35,-,D90,Barcelona (BCN),2019-11-11,18:13,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3512,QR3512,Qatar Airways,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,17:32,17:35,-,D90,Barcelona (BCN),2019-11-11,18:13,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6405,VY6405,Vueling,Landed - On-time,Airbus A320neo,Venice (VCE),2019-11-11,16:35,16:35,-,-,Barcelona (BCN),2019-11-11,18:23,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8164,BA8164,British Airways,Landed - On-time,Airbus A320neo,Venice (VCE),2019-11-11,16:35,16:35,-,-,Barcelona (BCN),2019-11-11,18:23,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5597,IB5597,Iberia,Landed - On-time,Airbus A320neo,Venice (VCE),2019-11-11,16:35,16:35,-,-,Barcelona (BCN),2019-11-11,18:23,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3697,QR3697,Qatar Airways,Landed - On-time,Airbus A320neo,Venice (VCE),2019-11-11,16:35,16:35,-,-,Barcelona (BCN),2019-11-11,18:23,18:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AF1048,AF1048,Air France,Landed - On-time,Airbus A318,Paris (CDG),2019-11-11,16:57,17:00,2F,F55,Barcelona (BCN),2019-11-11,18:24,18:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/DL8281,DL8281,Delta Air Lines,Landed - On-time,Airbus A318,Paris (CDG),2019-11-11,16:57,17:00,2F,F55,Barcelona (BCN),2019-11-11,18:24,18:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/G35233,G35233,Gol,Landed - On-time,Airbus A318,Paris (CDG),2019-11-11,16:57,17:00,2F,F55,Barcelona (BCN),2019-11-11,18:24,18:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KK7459,KK7459,Atlasglobal,Landed - On-time,Airbus A318,Paris (CDG),2019-11-11,16:57,17:00,2F,F55,Barcelona (BCN),2019-11-11,18:24,18:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KQ3156,KQ3156,Kenya Airways,Landed - On-time,Airbus A318,Paris (CDG),2019-11-11,16:57,17:00,2F,F55,Barcelona (BCN),2019-11-11,18:24,18:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/UX2204,UX2204,Air Europa,Landed - On-time,Airbus A318,Paris (CDG),2019-11-11,16:57,17:00,2F,F55,Barcelona (BCN),2019-11-11,18:24,18:40,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR9112,FR9112,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Turin (TRN),2019-11-11,17:09,17:10,-,-,Barcelona (BCN),2019-11-11,18:26,18:40,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6523,VY6523,Vueling,Landed - On-time,Airbus A320 (sharklets),Bologna (BLQ),2019-11-11,17:00,17:00,-,11,Barcelona (BCN),2019-11-11,18:40,18:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5606,IB5606,Iberia,Landed - On-time,Airbus A320 (sharklets),Bologna (BLQ),2019-11-11,17:00,17:00,-,11,Barcelona (BCN),2019-11-11,18:40,18:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3647,QR3647,Qatar Airways,Landed - On-time,Airbus A320 (sharklets),Bologna (BLQ),2019-11-11,17:00,17:00,-,11,Barcelona (BCN),2019-11-11,18:40,18:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/EW9442,EW9442,Eurowings,Landed - Delayed,Airbus A320 (sharklets),Dusseldorf (DUS),2019-11-11,17:49,16:30,-,B77,Barcelona (BCN),2019-11-11,19:45,18:45,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/NH5109,NH5109,ANA,Landed - Delayed,Airbus A320 (sharklets),Dusseldorf (DUS),2019-11-11,17:49,16:30,-,B77,Barcelona (BCN),2019-11-11,19:45,18:45,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/IB1730,IB1730,Iberia,Landed - Delayed,Airbus A340-600,Madrid (MAD),2019-11-11,19:34,17:30,4,J51,Barcelona (BCN),2019-11-11,20:45,18:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AV6148,AV6148,SA AVIANCA,Landed - Delayed,Airbus A340-600,Madrid (MAD),2019-11-11,19:34,17:30,4,J51,Barcelona (BCN),2019-11-11,20:45,18:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LA7077,LA7077,LATAM Airlines,Landed - Delayed,Airbus A340-600,Madrid (MAD),2019-11-11,19:34,17:30,4,J51,Barcelona (BCN),2019-11-11,20:45,18:45,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/W61475,W61475,Wizz Air,Landed - On-time,Airbus A321 (sharklets),Warsaw (WAW),2019-11-11,15:45,15:45,A,45,Barcelona (BCN),2019-11-11,18:34,18:45,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/FR9146,FR9146,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Liverpool (LPL),2019-11-11,15:50,15:30,-,-,Barcelona (BCN),2019-11-11,18:49,18:50,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6339,VY6339,Vueling,Landed - On-time,Airbus A320neo,Milan (MXP),2019-11-11,17:11,17:15,1,-,Barcelona (BCN),2019-11-11,18:42,18:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8847,BA8847,British Airways,Landed - On-time,Airbus A320neo,Milan (MXP),2019-11-11,17:11,17:15,1,-,Barcelona (BCN),2019-11-11,18:42,18:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5590,IB5590,Iberia,Landed - On-time,Airbus A320neo,Milan (MXP),2019-11-11,17:11,17:15,1,-,Barcelona (BCN),2019-11-11,18:42,18:50,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1313,VY1313,Vueling,Landed - On-time,Airbus A320 (sharklets),Alicante (ALC),2019-11-11,17:39,17:45,N,C49,Barcelona (BCN),2019-11-11,18:44,18:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5036,IB5036,Iberia,Landed - On-time,Airbus A320 (sharklets),Alicante (ALC),2019-11-11,17:39,17:45,N,C49,Barcelona (BCN),2019-11-11,18:44,18:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3533,QR3533,Qatar Airways,Landed - On-time,Airbus A320 (sharklets),Alicante (ALC),2019-11-11,17:39,17:45,N,C49,Barcelona (BCN),2019-11-11,18:44,18:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1427,VY1427,Vueling,Landed - On-time,Airbus A320neo,Bilbao (BIO),2019-11-11,17:38,17:45,O,3,Barcelona (BCN),2019-11-11,18:36,18:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5059,IB5059,Iberia,Landed - On-time,Airbus A320neo,Bilbao (BIO),2019-11-11,17:38,17:45,O,3,Barcelona (BCN),2019-11-11,18:36,18:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3538,QR3538,Qatar Airways,Landed - On-time,Airbus A320neo,Bilbao (BIO),2019-11-11,17:38,17:45,O,3,Barcelona (BCN),2019-11-11,18:36,18:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/LH1134,LH1134,Lufthansa,Landed - Delayed,Airbus A321 (sharklets),Frankfurt (FRA),2019-11-11,17:27,16:55,1,A60,Barcelona (BCN),2019-11-11,19:21,18:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/NH5449,NH5449,ANA,Landed - Delayed,Airbus A321 (sharklets),Frankfurt (FRA),2019-11-11,17:27,16:55,1,A60,Barcelona (BCN),2019-11-11,19:21,18:55,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA470,BA470,British Airways,Landed - On-time,Airbus A320,London (LHR),2019-11-11,15:50,15:50,3,5,Barcelona (BCN),2019-11-11,19:04,19:00,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AA6686,AA6686,American Airlines,Landed - On-time,Airbus A320,London (LHR),2019-11-11,15:50,15:50,3,5,Barcelona (BCN),2019-11-11,19:04,19:00,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB7472,IB7472,Iberia,Landed - On-time,Airbus A320,London (LHR),2019-11-11,15:50,15:50,3,5,Barcelona (BCN),2019-11-11,19:04,19:00,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/JL6518,JL6518,JAL,Landed - On-time,Airbus A320,London (LHR),2019-11-11,15:50,15:50,3,5,Barcelona (BCN),2019-11-11,19:04,19:00,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KL1675,KL1675,KLM,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,16:57,16:55,-,D84,Barcelona (BCN),2019-11-11,18:53,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AM6202,AM6202,Aeromexico,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,16:57,16:55,-,D84,Barcelona (BCN),2019-11-11,18:53,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/CZ7982,CZ7982,China Southern Airlines,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,16:57,16:55,-,D84,Barcelona (BCN),2019-11-11,18:53,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/DL9604,DL9604,Delta Air Lines,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,16:57,16:55,-,D84,Barcelona (BCN),2019-11-11,18:53,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/EY7355,EY7355,Etihad Airways,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,16:57,16:55,-,D84,Barcelona (BCN),2019-11-11,18:53,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/G35651,G35651,Gol,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,16:57,16:55,-,D84,Barcelona (BCN),2019-11-11,18:53,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/GA9250,GA9250,Garuda Indonesia,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,16:57,16:55,-,D84,Barcelona (BCN),2019-11-11,18:53,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KQ1675,KQ1675,Kenya Airways,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,16:57,16:55,-,D84,Barcelona (BCN),2019-11-11,18:53,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/PS9484,PS9484,UIA,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Amsterdam (AMS),2019-11-11,16:57,16:55,-,D84,Barcelona (BCN),2019-11-11,18:53,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/U28577,U28577,easyJet,Landed - On-time,Airbus A319,London (LGW),2019-11-11,16:12,16:00,N,102,Barcelona (BCN),2019-11-11,18:55,19:05,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/FR9014,FR9014,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,London (STN),2019-11-11,15:50,15:50,1,-,Barcelona (BCN),2019-11-11,18:44,19:05,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1315,VY1315,Vueling,Landed - On-time,Airbus A320neo,Valencia (VLC),2019-11-11,18:15,18:05,1,9,Barcelona (BCN),2019-11-11,19:11,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5039,IB5039,Iberia,Landed - On-time,Airbus A320neo,Valencia (VLC),2019-11-11,18:15,18:05,1,9,Barcelona (BCN),2019-11-11,19:11,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3676,QR3676,Qatar Airways,Landed - On-time,Airbus A320neo,Valencia (VLC),2019-11-11,18:15,18:05,1,9,Barcelona (BCN),2019-11-11,19:11,19:05,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY1591,VY1591,Vueling,Landed - On-time,Airbus A320neo,Santander (SDR),2019-11-11,17:49,17:55,N,2,Barcelona (BCN),2019-11-11,19:01,19:10,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5107,IB5107,Iberia,Landed - On-time,Airbus A320neo,Santander (SDR),2019-11-11,17:49,17:55,N,2,Barcelona (BCN),2019-11-11,19:01,19:10,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3673,QR3673,Qatar Airways,Landed - On-time,Airbus A320neo,Santander (SDR),2019-11-11,17:49,17:55,N,2,Barcelona (BCN),2019-11-11,19:01,19:10,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/EW2520,EW2520,Eurowings,Landed - On-time,Airbus A320 (sharklets),Stuttgart (STR),2019-11-11,17:13,17:20,1,324,Barcelona (BCN),2019-11-11,18:47,19:10,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/LX1956,LX1956,SWISS,Landed - On-time,Airbus A321,Zurich (ZRH),2019-11-11,17:25,17:25,1,A64,Barcelona (BCN),2019-11-11,19:01,19:10,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY2116,VY2116,Vueling,Landed - On-time,Airbus A320 (sharklets),Malaga (AGP),2019-11-11,17:38,17:40,-,D46,Barcelona (BCN),2019-11-11,19:22,19:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5174,IB5174,Iberia,Landed - On-time,Airbus A320 (sharklets),Malaga (AGP),2019-11-11,17:38,17:40,-,D46,Barcelona (BCN),2019-11-11,19:22,19:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3500,QR3500,Qatar Airways,Landed - On-time,Airbus A320 (sharklets),Malaga (AGP),2019-11-11,17:38,17:40,-,D46,Barcelona (BCN),2019-11-11,19:22,19:15,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/FR2938,FR2938,Ryanair,Landed - On-time,Boeing 737-800 (winglets) Passenger/BBJ2,Brussels (BRU),2019-11-11,17:22,17:15,-,A32,Barcelona (BCN),2019-11-11,19:10,19:15,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY3217,VY3217,Vueling,Landed - On-time,Airbus A320 (sharklets),Tenerife (TFN),2019-11-11,14:50,15:00,1,B21,Barcelona (BCN),2019-11-11,19:12,19:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5369,IB5369,Iberia,Landed - On-time,Airbus A320 (sharklets),Tenerife (TFN),2019-11-11,14:50,15:00,1,B21,Barcelona (BCN),2019-11-11,19:12,19:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3734,QR3734,Qatar Airways,Landed - On-time,Airbus A320 (sharklets),Tenerife (TFN),2019-11-11,14:50,15:00,1,B21,Barcelona (BCN),2019-11-11,19:12,19:20,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/E25922,E25922,Eurowings Europe,Landed - On-time,Airbus A319,Vienna (VIE),2019-11-11,16:47,16:50,-,C37,Barcelona (BCN),2019-11-11,19:01,19:20,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/EW5922,EW5922,Eurowings,Landed - On-time,Airbus A319,Vienna (VIE),2019-11-11,16:47,16:50,-,C37,Barcelona (BCN),2019-11-11,19:01,19:20,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/OS8849,OS8849,Austrian,Landed - On-time,Airbus A319,Vienna (VIE),2019-11-11,16:47,16:50,-,C37,Barcelona (BCN),2019-11-11,19:01,19:20,2-T2,-
https://www.barcelona-airport.com/eng/flight-arrival/VY6111,VY6111,Vueling,Landed - Delayed,Airbus A320 (sharklets),Rome (FCO),2019-11-11,18:07,17:35,1,D6,Barcelona (BCN),2019-11-11,20:05,19:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/BA8103,BA8103,British Airways,Landed - Delayed,Airbus A320 (sharklets),Rome (FCO),2019-11-11,18:07,17:35,1,D6,Barcelona (BCN),2019-11-11,20:05,19:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5524,IB5524,Iberia,Landed - Delayed,Airbus A320 (sharklets),Rome (FCO),2019-11-11,18:07,17:35,1,D6,Barcelona (BCN),2019-11-11,20:05,19:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3563,QR3563,Qatar Airways,Landed - Delayed,Airbus A320 (sharklets),Rome (FCO),2019-11-11,18:07,17:35,1,D6,Barcelona (BCN),2019-11-11,20:05,19:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY3709,VY3709,Vueling,Landed - On-time,Airbus A320 (sharklets),Menorca (MAH),2019-11-11,18:36,18:35,1,06,Barcelona (BCN),2019-11-11,19:18,19:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5430,IB5430,Iberia,Landed - On-time,Airbus A320 (sharklets),Menorca (MAH),2019-11-11,18:36,18:35,1,06,Barcelona (BCN),2019-11-11,19:18,19:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3752,QR3752,Qatar Airways,Landed - On-time,Airbus A320 (sharklets),Menorca (MAH),2019-11-11,18:36,18:35,1,06,Barcelona (BCN),2019-11-11,19:18,19:25,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AF1248,AF1248,Air France,Landed - On-time,Airbus A319,Paris (CDG),2019-11-11,17:55,17:50,2F,F50,Barcelona (BCN),2019-11-11,19:20,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/AM6030,AM6030,Aeromexico,Landed - On-time,Airbus A319,Paris (CDG),2019-11-11,17:55,17:50,2F,F50,Barcelona (BCN),2019-11-11,19:20,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/DL8377,DL8377,Delta Air Lines,Landed - On-time,Airbus A319,Paris (CDG),2019-11-11,17:55,17:50,2F,F50,Barcelona (BCN),2019-11-11,19:20,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/G35235,G35235,Gol,Landed - On-time,Airbus A319,Paris (CDG),2019-11-11,17:55,17:50,2F,F50,Barcelona (BCN),2019-11-11,19:20,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/JL5317,JL5317,JAL,Landed - On-time,Airbus A319,Paris (CDG),2019-11-11,17:55,17:50,2F,F50,Barcelona (BCN),2019-11-11,19:20,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KE6343,KE6343,Korean Air,Landed - On-time,Airbus A319,Paris (CDG),2019-11-11,17:55,17:50,2F,F50,Barcelona (BCN),2019-11-11,19:20,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KK7460,KK7460,Atlasglobal,Landed - On-time,Airbus A319,Paris (CDG),2019-11-11,17:55,17:50,2F,F50,Barcelona (BCN),2019-11-11,19:20,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/KQ3206,KQ3206,Kenya Airways,Landed - On-time,Airbus A319,Paris (CDG),2019-11-11,17:55,17:50,2F,F50,Barcelona (BCN),2019-11-11,19:20,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/UX2247,UX2247,Air Europa,Landed - On-time,Airbus A319,Paris (CDG),2019-11-11,17:55,17:50,2F,F50,Barcelona (BCN),2019-11-11,19:20,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY3517,VY3517,Vueling,Landed - On-time,Airbus A320neo,Ibiza (IBZ),2019-11-11,18:34,18:35,1,07,Barcelona (BCN),2019-11-11,19:30,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5131,IB5131,Iberia,Landed - On-time,Airbus A320neo,Ibiza (IBZ),2019-11-11,18:34,18:35,1,07,Barcelona (BCN),2019-11-11,19:30,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3601,QR3601,Qatar Airways,Landed - On-time,Airbus A320neo,Ibiza (IBZ),2019-11-11,18:34,18:35,1,07,Barcelona (BCN),2019-11-11,19:30,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/VY3909,VY3909,Vueling,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,18:21,18:35,-,D84,Barcelona (BCN),2019-11-11,19:09,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/IB5453,IB5453,Iberia,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,18:21,18:35,-,D84,Barcelona (BCN),2019-11-11,19:09,19:30,1-T1,-
https://www.barcelona-airport.com/eng/flight-arrival/QR3770,QR3770,Qatar Airways,Landed - On-time,Airbus A320,Palma Mallorca (PMI),2019-11-11,18:21,18:35,-,D84,Barcelona (BCN),2019-11-11,19:09,19:30,1-T1,-
